State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Uttar Pradesh,Shravasti,Payagpur,Onion,Red,FAQ,07/04/2024,1700,1900.0,1800
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Banana,Desi(Bontha),Small,07/04/2024,1000,1100.0,1050
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Gur(Jaggery),Yellow,FAQ,07/04/2024,3000,3200.0,3100
Uttar Pradesh,Sitapur,Sindholi,Onion,Other,FAQ,07/04/2024,1000,1200.0,1100
Uttar Pradesh,Unnao,Purwa,Potato,Desi,FAQ,07/04/2024,1350,1450.0,1405
Uttrakhand,Haridwar,Roorkee,Grapes,Other,Medium,07/04/2024,1500,2500.0,2000
West Bengal,Darjeeling,Darjeeling,French Beans (Frasbean),Other,FAQ,07/04/2024,4900,5100.0,5000
West Bengal,Darjeeling,Darjeeling,Squash(Chappal Kadoo),Other,FAQ,07/04/2024,2100,2300.0,2200
West Bengal,Darjeeling,Karsiyang(Matigara),Cauliflower,Other,FAQ,07/04/2024,1800,2000.0,1900
West Bengal,Darjeeling,Karsiyang(Matigara),Squash(Chappal Kadoo),Other,FAQ,07/04/2024,1800,2000.0,1900
West Bengal,Darjeeling,Siliguri,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,07/04/2024,14000,15000.0,14500
West Bengal,Darjeeling,Siliguri,Onion,Other,FAQ,07/04/2024,1800,2000.0,1900
West Bengal,Hooghly,Pandua,Brinjal,Round/Long,FAQ,07/04/2024,1800,2000.0,1900
West Bengal,Hooghly,Pandua,Onion,Nasik,FAQ,07/04/2024,1900,2100.0,2000
West Bengal,Malda,English Bazar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,07/04/2024,10000,11000.0,10500
Bihar,Madhubani,Jainagar,Onion,Medium,FAQ,07/04/2024,2300,2500.0,2400
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Apple,Apple,Medium,07/04/2024,6000,12000.0,10000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Bottle gourd,Other,FAQ,07/04/2024,800,1600.0,1400
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,07/04/2024,800,2400.0,2000
Chattisgarh,Balodabazar,Sarsiwan,Paddy(Dhan)(Common),Paddy,FAQ,07/04/2024,1600,1950.0,1700
Chattisgarh,Dantewada,Gidam,Tamarind Seed,Tamarind Seed,FAQ,07/04/2024,2800,3000.0,2900
Chattisgarh,Kabirdham,Pandariya,Paddy(Dhan)(Common),Common,FAQ,07/04/2024,1800,1800.0,1800
Chattisgarh,Kanker,Lakhanpuri,Paddy(Dhan)(Common),Other,FAQ,07/04/2024,1800,1800.0,1800
Chattisgarh,Raipur,Raipur,Paddy(Dhan)(Common),Common,FAQ,07/04/2024,2095,2095.0,2095
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Bottle gourd,Bottle Gourd,FAQ,07/04/2024,2000,2500.0,2250
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,FAQ,07/04/2024,2000,2000.0,2000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Brinjal,FAQ,07/04/2024,1000,1000.0,1000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cucumbar(Kheera),Other,FAQ,07/04/2024,2000,2000.0,2000
Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,Other,FAQ,07/04/2024,1000,1500.0,1250
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,07/04/2024,800,1400.0,1100
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,07/04/2024,2500,4500.0,3500
Gujarat,Surat,Surat,Drumstick,Other,FAQ,07/04/2024,1000,3000.0,2000
Gujarat,Surat,Surat,Mango (Raw-Ripe),Other,FAQ,07/04/2024,3000,7000.0,5000
Gujarat,Surat,Surat,Onion,Other,FAQ,07/04/2024,700,2100.0,1400
Gujarat,Surat,Surat,Tomato,Other,FAQ,07/04/2024,400,1600.0,1000
Haryana,Ambala,Mullana,Mustard,Sarson(Black),FAQ,07/04/2024,5650,5650.0,5650
Haryana,Jhajar,Jhajjar,Potato,Other,FAQ,07/04/2024,1800,2100.0,1900
Haryana,Jind,Narwana,Apple,Other,Medium,07/04/2024,8000,10000.0,9000
Haryana,Jind,Narwana,Banana,Other,Medium,07/04/2024,1600,1600.0,1600
Haryana,Jind,Narwana,Cauliflower,Cauliflower,FAQ,07/04/2024,1200,1500.0,1350
Haryana,Jind,Narwana,Potato,Other,FAQ,07/04/2024,1000,1000.0,1000
Haryana,Karnal,Gharaunda,Apple,Other,Medium,07/04/2024,8500,8500.0,8500
Haryana,Kurukshetra,Pehowa,Onion,Other,FAQ,07/04/2024,650,1250.0,980
Haryana,Mewat,FerozpurZirkha(Nagina),Brinjal,Other,FAQ,07/04/2024,1000,1400.0,1200
Haryana,Panchkula,"New Grain Market , Panchkula",Tomato,Other,FAQ,07/04/2024,2500,3500.0,3000
Haryana,Rohtak,Meham,Chikoos(Sapota),Sapota,Medium,07/04/2024,3000,3000.0,3000
Haryana,Rohtak,Meham,Grapes,Annabesahai,Medium,07/04/2024,4300,6000.0,5000
Haryana,Yamuna Nagar,Chhachrauli,Carrot,Carrot,FAQ,07/04/2024,800,800.0,800
Haryana,Yamuna Nagar,Chhachrauli,Methi(Leaves),Other,FAQ,07/04/2024,800,1000.0,900
Haryana,Yamuna Nagar,Chhachrauli,Onion,Onion,FAQ,07/04/2024,2000,2200.0,2200
Haryana,Yamuna Nagar,Chhachrauli,Peas Wet,Peas Wet,FAQ,07/04/2024,2800,3000.0,2800
Himachal Pradesh,Chamba,Chamba,Bhindi(Ladies Finger),Bhindi,FAQ,07/04/2024,6000,7000.0,6500
Himachal Pradesh,Kangra,Kangra,Bhindi(Ladies Finger),Other,FAQ,07/04/2024,7000,9000.0,8000
Himachal Pradesh,Kangra,Kangra,Cabbage,Other,FAQ,07/04/2024,1800,2000.0,1900
Himachal Pradesh,Kangra,Kangra,Carrot,Other,FAQ,07/04/2024,1800,2200.0,2000
Himachal Pradesh,Kangra,Kangra,Grapes,Other,Medium,07/04/2024,7000,9000.0,7500
Himachal Pradesh,Kangra,Kangra,Karbuja(Musk Melon),Other,Medium,07/04/2024,5000,6000.0,5500
Himachal Pradesh,Kangra,Kangra,Pineapple,Other,Medium,07/04/2024,4000,4500.0,4200
Himachal Pradesh,Kangra,Kangra,Potato,Other,FAQ,07/04/2024,1200,1500.0,1400
Himachal Pradesh,Kangra,Kangra,Tomato,Other,FAQ,07/04/2024,2200,2400.0,2300
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Beetroot,Beetroot,FAQ,07/04/2024,2500,3500.0,3200
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Green Chilli,Green Chilly,FAQ,07/04/2024,7500,8500.0,8250
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Papaya,Other,Medium,07/04/2024,5000,6000.0,5800
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Raddish,Raddish,FAQ,07/04/2024,1500,2000.0,1800
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Spinach,Other,FAQ,07/04/2024,2000,2800.0,2500
Himachal Pradesh,Kangra,Kangra(Jassour),Banana,Other,Medium,07/04/2024,3000,4000.0,3500
Himachal Pradesh,Kangra,Kangra(Jassour),Bottle gourd,Other,FAQ,07/04/2024,2000,2500.0,2250
Himachal Pradesh,Kangra,Kangra(Jassour),Coriander(Leaves),Other,FAQ,07/04/2024,1500,2000.0,1750
Himachal Pradesh,Kangra,Kangra(Jassour),Cucumbar(Kheera),Other,FAQ,07/04/2024,1000,1200.0,1100
Himachal Pradesh,Kangra,Kangra(Jassour),Garlic,Other,FAQ,07/04/2024,10000,12000.0,11000
Himachal Pradesh,Kangra,Kangra(Jassour),Kinnow,Other,Medium,07/04/2024,1500,2500.0,2000
Himachal Pradesh,Kangra,Kangra(Jassour),Lemon,Other,FAQ,07/04/2024,10000,12000.0,11000
Himachal Pradesh,Kangra,Kangra(Jassour),Methi(Leaves),Other,FAQ,07/04/2024,2000,2500.0,2250
Himachal Pradesh,Kangra,Kangra(Jassour),Spinach,Other,FAQ,07/04/2024,1500,2000.0,1750
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Capsicum,Capsicum,FAQ,07/04/2024,7000,7500.0,7200
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cauliflower,African Sarson,FAQ,07/04/2024,1400,1600.0,1500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Pomegranate,Other,Medium,07/04/2024,8000,9000.0,8500
Himachal Pradesh,Kangra,Palampur,Banana,Banana - Ripe,Medium,07/04/2024,3200,3500.0,3400
Himachal Pradesh,Kangra,Palampur,Beetroot,Beetroot,FAQ,07/04/2024,2500,3000.0,2800
Himachal Pradesh,Kangra,Palampur,Bottle gourd,Bottle Gourd,FAQ,07/04/2024,2000,2600.0,2400
Himachal Pradesh,Kangra,Palampur,Brinjal,Brinjal,FAQ,07/04/2024,2500,3000.0,2800
Himachal Pradesh,Kangra,Palampur,Onion,Other,FAQ,07/04/2024,2500,2600.0,2550
Himachal Pradesh,Kangra,Palampur,Orange,Other,Medium,07/04/2024,7000,8000.0,7600
Himachal Pradesh,Kangra,Palampur,Pomegranate,Other,Medium,07/04/2024,9000,9500.0,9350
Himachal Pradesh,Kangra,Palampur,Potato,Other,FAQ,07/04/2024,1400,1600.0,1550
Himachal Pradesh,Kullu,Kullu,Banana,Other,Medium,07/04/2024,3500,3800.0,3600
Himachal Pradesh,Kullu,Kullu,Capsicum,Other,FAQ,07/04/2024,7200,7600.0,7500
Himachal Pradesh,Kullu,Kullu,Ginger(Dry),Other,FAQ,07/04/2024,15000,16000.0,15500
Jammu and Kashmir,Kathua,Kathua,Capsicum,Other,FAQ,07/04/2024,5500,6000.0,5750
Jammu and Kashmir,Kathua,Kathua,Carrot,Other,FAQ,07/04/2024,1600,2000.0,1800
Jammu and Kashmir,Kathua,Kathua,Coriander(Leaves),Coriander,FAQ,07/04/2024,3000,3500.0,3250
Jammu and Kashmir,Kathua,Kathua,Guava,Other,Medium,07/04/2024,7500,8000.0,7750
Jammu and Kashmir,Kathua,Kathua,Orange,Nagpuri,Medium,07/04/2024,4000,5000.0,4500
Jammu and Kashmir,Kathua,Kathua,Pineapple,Pine Apple,Medium,07/04/2024,4000,5000.0,4500
Jammu and Kashmir,Kathua,Kathua,Raddish,Other,FAQ,07/04/2024,1000,1200.0,1100
Kerala,Alappuzha,Cherthala,Cabbage,Cabbage,FAQ,07/04/2024,2800,3000.0,2900
Kerala,Alappuzha,Cherthala,Cowpea(Veg),Cowpea (Veg),FAQ,07/04/2024,3200,3400.0,3300
Kerala,Alappuzha,Cherthala,Drumstick,Drumstick,FAQ,07/04/2024,9200,9400.0,9300
Kerala,Alappuzha,Harippad,Amaranthus,Other,FAQ,07/04/2024,4000,4500.0,4000
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,07/04/2024,4000,4500.0,4000
Kerala,Alappuzha,Harippad,Bhindi(Ladies Finger),Other,FAQ,07/04/2024,3000,3400.0,3000
Kerala,Alappuzha,Harippad,Bottle gourd,Other,FAQ,07/04/2024,1500,2000.0,1500
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,07/04/2024,2000,2400.0,2000
Kerala,Ernakulam,Mazhuvannur,Pineapple,Pine Apple,Large,07/04/2024,2500,6600.0,4600
Kerala,Ernakulam,Mazhuvannur,Tapioca,Other,FAQ,07/04/2024,1900,2000.0,1900
Kerala,Ernakulam,Perumbavoor,Banana - Green,Banana - Green,FAQ,07/04/2024,3000,4000.0,3500
Kerala,Ernakulam,Perumbavoor,Black pepper,Garbled,FAQ,07/04/2024,50000,51000.0,50500
Kerala,Ernakulam,Perumbavoor,Bottle gourd,Other,FAQ,07/04/2024,2000,3000.0,2500
Kerala,Ernakulam,Perumbavoor,Colacasia,Other,FAQ,07/04/2024,4200,5200.0,4500
Kerala,Ernakulam,Perumbavoor,Green Chilli,Green Chilly,FAQ,07/04/2024,4000,5000.0,4500
Kerala,Ernakulam,Perumbavoor,Indian Beans (Seam),Indian Beans (Seam),FAQ,07/04/2024,6000,7000.0,6500
Kerala,Ernakulam,Perumbavoor,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,07/04/2024,4500,5500.0,5000
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,07/04/2024,4200,6000.0,4400
Kerala,Ernakulam,Thrippunithura,Cluster beans,Cluster Beans,FAQ,07/04/2024,4000,6000.0,4500
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,07/04/2024,7500,9000.0,8000
Kerala,Ernakulam,Thrippunithura,Leafy Vegetable,Other,FAQ,07/04/2024,7500,9000.0,8000
Kerala,Ernakulam,Thrippunithura,Lemon,Other,FAQ,07/04/2024,12500,14000.0,13000
Kerala,Ernakulam,Thrippunithura,Little gourd (Kundru),Other,FAQ,07/04/2024,3300,4500.0,3500
Kerala,Ernakulam,Thrippunithura,Snakeguard,Snakeguard,FAQ,07/04/2024,3000,4500.0,3200
Kerala,Ernakulam,Thrippunithura,Tapioca,Tapioca,FAQ,07/04/2024,3000,3500.0,3200
Kerala,Kannur,Kannur,Bhindi(Ladies Finger),Bhindi,FAQ,07/04/2024,3700,4000.0,3800
Kerala,Kannur,Kannur,Bitter gourd,Bitter Gourd,FAQ,07/04/2024,5200,5500.0,5300
Kerala,Kannur,Thalasserry,Black pepper,Other,FAQ,07/04/2024,48000,49500.0,49000
Kerala,Kasargod,Neeleswaram,Beetroot,Other,FAQ,07/04/2024,5200,5500.0,5400
Kerala,Kasargod,Neeleswaram,Bhindi(Ladies Finger),Bhindi,FAQ,07/04/2024,5200,5600.0,5400
Kerala,Kasargod,Neeleswaram,Carrot,Other,FAQ,07/04/2024,5200,5600.0,5400
Kerala,Kasargod,Neeleswaram,Cowpea(Veg),Cowpea (Veg),FAQ,07/04/2024,5600,6000.0,5800
Kerala,Kasargod,Neeleswaram,Drumstick,Other,FAQ,07/04/2024,5600,5800.0,5700
Kerala,Kasargod,Neeleswaram,Lemon,Other,FAQ,07/04/2024,14500,15500.0,15000
Kerala,Kasargod,Neeleswaram,Potato,Other,FAQ,07/04/2024,3200,3600.0,3400
Kerala,Kasargod,Neeleswaram,Pumpkin,Other,FAQ,07/04/2024,3200,3600.0,3400
Kerala,Kollam,Punalur,Banana,Banana - Ripe,Medium,07/04/2024,7600,8000.0,7800
Kerala,Kollam,Punalur,Banana,Red Banana,Medium,07/04/2024,5600,6000.0,5800
Kerala,Kollam,Punalur,Bottle gourd,Bottle Gourd,FAQ,07/04/2024,1600,2000.0,1800
Kerala,Kollam,Punalur,Cowpea(Veg),Other,FAQ,07/04/2024,7000,7400.0,7200
Kerala,Kollam,Punalur,Ginger(Green),Other,FAQ,07/04/2024,18600,19000.0,18800
Kerala,Kollam,Punalur,Pumpkin,Pumpkin,FAQ,07/04/2024,3000,3400.0,3200
Kerala,Kottayam,Pala,Cucumbar(Kheera),Cucumbar,FAQ,07/04/2024,4000,4600.0,4300
Kerala,Kottayam,Pala,Green Chilli,Green Chilly,FAQ,07/04/2024,6800,10000.0,8000
Kerala,Palakad,Koduvayoor,Banana,Palayamthodan,Medium,07/04/2024,3200,3600.0,3400
Kerala,Palakad,Koduvayoor,Banana - Green,Other,FAQ,07/04/2024,3500,3900.0,3700
Kerala,Palakad,Koduvayoor,Carrot,Other,FAQ,07/04/2024,5500,6300.0,5900
Kerala,Palakad,Koduvayoor,Cowpea(Veg),Other,FAQ,07/04/2024,1800,2600.0,2200
Kerala,Palakad,Koduvayoor,French Beans (Frasbean),Other,FAQ,07/04/2024,6500,7300.0,6900
Kerala,Palakad,Koduvayoor,Onion,Small,FAQ,07/04/2024,3900,4300.0,4100
Kerala,Palakad,Koduvayoor,Raddish,Other,FAQ,07/04/2024,2200,3000.0,2600
Kerala,Palakad,Koduvayoor,Sweet Potato,Other,FAQ,07/04/2024,2800,3200.0,3000
Kerala,Pathanamthitta,Ranniangadi,Banana,Palayamthodan,Large,07/04/2024,1400,1500.0,1500
Kerala,Pathanamthitta,Ranniangadi,Bitter gourd,Bitter Gourd,FAQ,07/04/2024,6000,6200.0,6200
Kerala,Pathanamthitta,Ranniangadi,Coconut Seed,Other,FAQ,07/04/2024,3500,3700.0,3500
Kerala,Pathanamthitta,Ranniangadi,Cucumbar(Kheera),Cucumbar,FAQ,07/04/2024,3500,3600.0,3600
Kerala,Pathanamthitta,Ranniangadi,Snakeguard,Snakeguard,FAQ,07/04/2024,3000,3000.0,3000
Kerala,Thiruvananthapuram,Neyyattinkara,Banana - Green,Banana - Green,FAQ,07/04/2024,5000,5500.0,5200
Kerala,Thiruvananthapuram,Neyyattinkara,Carrot,Carrot,FAQ,07/04/2024,5400,6000.0,5600
Kerala,Thiruvananthapuram,Neyyattinkara,Duster Beans,Duster Beans,FAQ,07/04/2024,4500,5000.0,4700
Kerala,Thiruvananthapuram,Pothencode,Amphophalus,Other,FAQ,07/04/2024,42250,42300.0,42280
Kerala,Thiruvananthapuram,Pothencode,Beetroot,Other,FAQ,07/04/2024,18200,18280.0,18240
Kerala,Thiruvananthapuram,Pothencode,Capsicum,Other,FAQ,07/04/2024,39000,39080.0,39040
Kerala,Thiruvananthapuram,Pothencode,Cluster beans,Other,FAQ,07/04/2024,16250,16300.0,16280
Kerala,Thiruvananthapuram,Pothencode,Drumstick,Other,FAQ,07/04/2024,30000,30080.0,30040
Kerala,Wayanad,Pulpally,Cowpea(Veg),Other,FAQ,07/04/2024,2200,2400.0,2300
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,07/04/2024,7200,7250.0,7230
Kerala,Wayanad,Pulpally,Paddy(Dhan)(Common),Other,FAQ,07/04/2024,2310,2330.0,2320
Kerala,Wayanad,Pulpally,Rubber,Other,FAQ,07/04/2024,15200,15400.0,15300
Madhya Pradesh,Raisen,Bareli,Paddy(Dhan)(Common),Paddy,FAQ,07/04/2024,3510,3510.0,3510
Madhya Pradesh,Sagar,Bina,Wheat,Sharbati,FAQ,07/04/2024,2151,2450.0,2450
Madhya Pradesh,Sagar,Shahagarh,Wheat,Mill Quality,FAQ,07/04/2024,2180,2180.0,2180
Madhya Pradesh,Seoni,Lakhnadon,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,07/04/2024,8500,8500.0,8500
Nagaland,Kohima,Tseminyu,Pumpkin,Other,FAQ,07/04/2024,3000,3500.0,3200
Odisha,Balasore,Jaleswar,Jack Fruit,Other,Medium,07/04/2024,1200,1600.0,1400
Odisha,Balasore,Jaleswar,Pumpkin,Other,FAQ,07/04/2024,1000,1400.0,1200
Odisha,Balasore,Jaleswar,Water Melon,Water Melon,Medium,07/04/2024,1800,2200.0,2000
Odisha,Bargarh,Attabira,Paddy(Dhan)(Common),Other,FAQ,07/04/2024,2183,2203.0,2183
Odisha,Bargarh,Godabhaga,Paddy(Dhan)(Common),Other,FAQ,07/04/2024,2183,2203.0,2183
Odisha,Bargarh,Padampur,Tomato,Other,FAQ,07/04/2024,2100,2300.0,2200
Odisha,Boudh,Boudh,Bitter gourd,Other,FAQ,07/04/2024,3000,5000.0,4000
Odisha,Boudh,Boudh,Cucumbar(Kheera),Other,FAQ,07/04/2024,2000,4000.0,3000
Odisha,Boudh,Boudh,Potato,Other,FAQ,07/04/2024,1800,2500.0,2000
Odisha,Boudh,Boudh,Water Melon,Other,Large,07/04/2024,5000,7000.0,6000
Odisha,Boudh,Boudh,Water Melon,Other,Medium,07/04/2024,4000,6000.0,5000
Odisha,Boudh,Boudh,Water Melon,Other,Small,07/04/2024,3000,5000.0,4000
Odisha,Boudh,Khunthabandha,Pumpkin,Other,FAQ,07/04/2024,1500,2000.0,1800
Odisha,Dhenkanal,Hindol,Potato,Potato,FAQ,07/04/2024,1700,2000.0,1800
Odisha,Dhenkanal,Hindol,Ridgeguard(Tori),Other,FAQ,07/04/2024,3800,4200.0,4000
Odisha,Kalahandi,Kesinga,Bhindi(Ladies Finger),Other,FAQ,07/04/2024,4000,4000.0,4000
Odisha,Kalahandi,Kesinga,Onion,Other,FAQ,07/04/2024,2500,2500.0,2500
Odisha,Kalahandi,Kesinga,Water Melon,Other,Small,07/04/2024,4000,5000.0,4500
Odisha,Rayagada,Gunpur,Brinjal,Other,FAQ,07/04/2024,2000,2500.0,2250
Punjab,Amritsar,Mehta,Cauliflower,African Sarson,FAQ,07/04/2024,1100,1100.0,1100
Punjab,Amritsar,Mehta,Raddish,Other,FAQ,07/04/2024,900,900.0,900
Punjab,Amritsar,Rayya,Bhindi(Ladies Finger),Bhindi,FAQ,07/04/2024,1500,1500.0,1500
Punjab,Amritsar,Rayya,Onion,Red,FAQ,07/04/2024,1500,1500.0,1500
Punjab,Bhatinda,Goniana,Carrot,Other,FAQ,07/04/2024,700,900.0,800
Punjab,Gurdaspur,Kalanaur,Raddish,Other,FAQ,07/04/2024,600,750.0,650
Punjab,Hoshiarpur,Garh Shankar,Bhindi(Ladies Finger),Bhindi,FAQ,07/04/2024,2200,3000.0,2500
Punjab,Hoshiarpur,Garh Shankar,Pomegranate,Other,Medium,07/04/2024,4500,5500.0,5500
Punjab,Hoshiarpur,Garh Shankar,Water Melon,Other,Medium,07/04/2024,1500,2000.0,1800
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Green Chilli,Other,FAQ,07/04/2024,2500,3200.0,3000
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Onion,Other,FAQ,07/04/2024,1500,2000.0,1800
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Potato,Other,FAQ,07/04/2024,750,1000.0,850
Punjab,Hoshiarpur,Mukerian(Talwara),Bhindi(Ladies Finger),Bhindi,FAQ,07/04/2024,7000,8000.0,7500
Punjab,Hoshiarpur,Mukerian(Talwara),Raddish,Raddish,FAQ,07/04/2024,1000,1500.0,1250
Punjab,Hoshiarpur,Mukerian(Talwara),Round gourd,Round gourd,FAQ,07/04/2024,3000,4000.0,3500
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Tomato,FAQ,07/04/2024,2000,2500.0,2250
Punjab,Hoshiarpur,Tanda Urmur,Bhindi(Ladies Finger),Other,FAQ,07/04/2024,6000,7000.0,6500
Punjab,Hoshiarpur,Tanda Urmur,Cauliflower,Other,FAQ,07/04/2024,600,1000.0,800
Punjab,Hoshiarpur,Tanda Urmur,Garlic,Other,FAQ,07/04/2024,12000,14000.0,13000
Punjab,Hoshiarpur,Tanda Urmur,Ginger(Dry),Other,FAQ,07/04/2024,15000,17000.0,16000
Punjab,Hoshiarpur,Tanda Urmur,Green Chilli,Other,FAQ,07/04/2024,5000,6000.0,5500
Punjab,Jalandhar,Shahkot,Brinjal,Other,FAQ,07/04/2024,1200,1600.0,1400
Punjab,Jalandhar,Shahkot,Cauliflower,Other,FAQ,07/04/2024,600,800.0,700
Punjab,Ludhiana,Sahnewal,Pumpkin,Pumpkin,FAQ,07/04/2024,1400,1500.0,1400
Punjab,Mohali,Kurali,Bottle gourd,Other,FAQ,07/04/2024,1200,1340.0,1250
Punjab,Mohali,Kurali,Carrot,Other,FAQ,07/04/2024,1500,1600.0,1550
Punjab,Mohali,Kurali,French Beans (Frasbean),French Beans (Frasbean),FAQ,07/04/2024,3500,4000.0,3750
Punjab,Mohali,Kurali,Green Chilli,Other,FAQ,07/04/2024,5000,5400.0,5200
Punjab,Mohali,Kurali,Onion,Other,FAQ,07/04/2024,1800,2000.0,1900
Punjab,Mohali,Kurali,Pumpkin,Other,FAQ,07/04/2024,850,1055.0,960
Punjab,Mohali,Kurali,Tomato,Other,FAQ,07/04/2024,1700,1900.0,1800
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Apple,Apple,Medium,07/04/2024,6980,7000.0,6990
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Bhindi(Ladies Finger),Other,FAQ,07/04/2024,2480,2500.0,2490
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Capsicum,Other,FAQ,07/04/2024,2980,3000.0,2990
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Peas Wet,Other,FAQ,07/04/2024,2980,3000.0,2990
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Raddish,Other,FAQ,07/04/2024,480,500.0,490
Punjab,Tarntaran,Tarantaran,Cucumbar(Kheera),Cucumbar,FAQ,07/04/2024,1800,2200.0,2000
Rajasthan,Churu,Sujangarh(Churu),Onion,Other,FAQ,07/04/2024,1300,1500.0,1400
Rajasthan,Ganganagar,Sriganganagar(F&V),Cabbage,Other,FAQ,07/04/2024,1100,1500.0,1300
Rajasthan,Ganganagar,Sriganganagar(F&V),Cauliflower,Other,FAQ,07/04/2024,1100,1500.0,1300
Rajasthan,Ganganagar,Sriganganagar(F&V),Cucumbar(Kheera),Other,FAQ,07/04/2024,1300,1700.0,1500
Rajasthan,Ganganagar,Sriganganagar(F&V),Garlic,Garlic,FAQ,07/04/2024,11400,11800.0,11600
Rajasthan,Ganganagar,Sriganganagar(F&V),Grapes,Green,Medium,07/04/2024,5200,5600.0,5400
Rajasthan,Ganganagar,Sriganganagar(F&V),Lime,Other,Medium,07/04/2024,4800,5200.0,5000
Rajasthan,Ganganagar,Sriganganagar(F&V),Orange,Other,Medium,07/04/2024,7600,8000.0,7800
Rajasthan,Ganganagar,Sriganganagar(F&V),Pineapple,Other,Medium,07/04/2024,4200,4600.0,4400
Rajasthan,Ganganagar,Sriganganagar(F&V),Pomegranate,Other,Medium,07/04/2024,7700,8100.0,7900
Rajasthan,Ganganagar,Sriganganagar(F&V),Potato,Other,FAQ,07/04/2024,700,900.0,800
Rajasthan,Ganganagar,Sriganganagar(F&V),Raddish,Other,FAQ,07/04/2024,600,800.0,700
Rajasthan,Jalore,Jalore,Coriander(Leaves),Other,FAQ,07/04/2024,1200,1500.0,1300
Rajasthan,Jalore,Jalore,Tomato,Other,FAQ,07/04/2024,500,800.0,600
Rajasthan,Tonk,Malpura,Barley (Jau),Other,FAQ,07/04/2024,1681,1861.0,1820
Rajasthan,Tonk,Malpura,Cummin Seed(Jeera),Other,FAQ,07/04/2024,12000,21900.0,19000
Rajasthan,Tonk,Malpura,Soanf,Other,FAQ,07/04/2024,7600,9025.0,8300
Rajasthan,Udaipur,Udaipur(F&V),Bhindi(Ladies Finger),Other,FAQ,07/04/2024,2000,4500.0,4000
Rajasthan,Udaipur,Udaipur(F&V),Bottle gourd,Other,FAQ,07/04/2024,1000,2000.0,1600
Rajasthan,Udaipur,Udaipur(F&V),Chikoos(Sapota),Other,Medium,07/04/2024,1000,2500.0,2200
Rajasthan,Udaipur,Udaipur(F&V),Ginger(Green),Other,FAQ,07/04/2024,6000,10000.0,9000
Rajasthan,Udaipur,Udaipur(F&V),Guar,Other,FAQ,07/04/2024,2500,3000.0,2800
Rajasthan,Udaipur,Udaipur(F&V),Lemon,Other,FAQ,07/04/2024,5000,9000.0,8000
Rajasthan,Udaipur,Udaipur(F&V),Pomegranate,Other,Medium,07/04/2024,2000,6000.0,5000
Telangana,Karimnagar,Vemulawada,Paddy(Dhan)(Common),I.R. 64,FAQ,07/04/2024,2183,2203.0,2200
Telangana,Nalgonda,Venkateswarnagar,Bhindi(Ladies Finger),Bhindi,FAQ,07/04/2024,1500,2000.0,1800
Telangana,Nalgonda,Venkateswarnagar,Tomato,Local,FAQ,07/04/2024,1000,1500.0,1200
Telangana,Nizamabad,Bhiknoor,Paddy(Dhan)(Common),MTU-1010,FAQ,07/04/2024,2183,2203.0,2200
